id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,Compound Score
49932431,Luxurious Penthouse w/ Full CN Tower & Lake View,402648677,Pavanjot,Waterfront Communities-The Island,43.64137,-79.38254,Entire home/apt,319,1,12,1.32,1,205,7.5,0.782458333
49939850,CN Tower View - 2 Queen 2 Bthrm 39th Flr w Balcony,353219125,Toronto,Waterfront Communities-The Island,43.643902,-79.389275,Entire home/apt,187,1,23,2.2,3,13,7.5,0.586
49945928,Huntingwood 1+1 flat kitchen+bath+laundry+wifi,172550947,HuiJuin,Tam O'Shanter-Sullivan,43.79158,-79.2918,Entire home/apt,46,64,2,0.56,4,217,2,0.6054
49948129,Three story newly renovated house with garden.,402770838,Clodagh,Danforth East York,43.68601,-79.33252,Entire home/apt,319,6,11,1.31,1,200,7.5,0.94755
49948669,Entire Spacious Studio with private entranc .,402775527,Nabeela,Rouge,43.80001,-79.15169,Entire home/apt,186,1,9,1.26,4,311,7.5,0.61255
49949213,cozy bedrm kitchen bath wifi laundry closet,172550947,HuiJuin,Tam O'Shanter-Sullivan,43.79286,-79.29008,Private room,25,64,2,0.31,4,352,2,0.8669
49951040,"💛1BR+BALCONY NEXT TO SCOTIABANK ARENA/CN, UNION ST",114585471,Sheena,Waterfront Communities-The Island,43.64221,-79.38154,Entire home/apt,147,3,25,2.47,2,65,7.5,0.744241667
49965742,Cozy basement apartment available for two guests,36389582,Mireya,Keelesdale-Eglinton West,43.685196,-79.463509,Entire home/apt,90,3,9,1.43,1,125,7.5,0.857722222
49977782,Toronto York U Village Room 潔淨清幽小套房,72198554,SuLan,York University Heights,43.76722,-79.50031,Private room,31,28,2,0.28,3,277,2,0.76375
49978450,Toronto York U Village Room 干淨安靜小套房,72198554,SuLan,York University Heights,43.76683,-79.50067,Private room,31,28,4,0.54,3,97,4,0.938233333
49984397,"Great Condo, City View very central free prkng",365813122,Anita,Waterfront Communities-The Island,43.64326,-79.38585,Private room,224,1,3,0.39,8.5,364,3,0.781
49999556,Downtown Toronto Townhouse,159654217,Gail,Niagara,43.643566,-79.403,Entire home/apt,319,5,6,0.91,1,168,6,0.855783333
50001129,Trinity Bellwoods Park Queen West 2 Bed w/ Air Con,2180237,Alexander,Niagara,43.64477,-79.41446,Entire home/apt,240,7,11,1.29,2,320,7.5,0.891618182
50001917,"Private, spatious one bedroom with full kitchen",403254389,David,Stonegate-Queensway,43.62919,-79.5001,Private room,93,3,3,0.41,1,0,3,0.49645
50005160,"NEW!★Gorgeous studio | Backyard, near Subway",202432707,Dan,Eglinton East,43.73715,-79.24455,Entire home/apt,41,29,1,0.17,8.5,59,1,0.7239
50005419,The Woodbine Beach House ✔1 BDR Condo ✔Sleeps 4,379687726,Agatha,The Beaches,43.66987,-79.30051,Entire home/apt,106,28,1,0.22,4,262,1,-0.51555
50006969,Cozy Bedroom in Bright Modern House,230664361,Deirdre,Clanton Park,43.73723,-79.43923,Private room,90,2,10,1.45,2,65,7.5,0.897963636
50022178,Your Haven in Downtown Core Toronto (Free parking),403449227,Ana,Waterfront Communities-The Island,43.64659,-79.39168,Entire home/apt,121,28,1,1,1,61,1,0.8718
50035018,FREE parking-QUEEN bed-GROUND level! Cozy room,211220735,Michael,Glenfield-Jane Heights,43.73862,-79.50262,Private room,46,1,63.5,2.47,4,52,7.5,0.741927419
50035148,"Spacious 1BR, Den w/ Study in the Entertainment Di",354355826,Bv,Waterfront Communities-The Island,43.64999,-79.38912,Entire home/apt,249,7,13,1.43,8.5,169,7.5,0.860614286
50035231,FREE parking-GROUND level room with renovated WC,211220735,Michael,Glenfield-Jane Heights,43.74087,-79.50317,Private room,46,1,63.5,2.47,4,33,7.5,0.688825882
50035240,"FREE parking- spacious, inexpensive room in bsmt",211220735,Michael,Glenfield-Jane Heights,43.73901,-79.50108,Private room,33,1,63.5,2.47,4,36,7.5,0.727027419
50035819,FREE parking-Cozy room with workstation,211220735,Michael,Glenfield-Jane Heights,43.74021,-79.50094,Private room,32,28,8,0.87,4,99,7.5,0.7847
50036293,Newly renovated 2 bedrooms house close to Downtown,96340345,Ana,Danforth,43.68106,-79.3419,Entire home/apt,264,1,3,2.05,2,327,3,0.8581
50049764,"Queen Bed, 55inch TV, Free Parking, Wifi, Cable",385389761,Josh,Lawrence Park North,43.72925,-79.39716,Entire home/apt,125,28,1,0.14,8,299,1,0.9657
50053269,"Amazing Views , Stylish Condo in Downtown Toronto🚀",384413615,Madison,Waterfront Communities-The Island,43.64151,-79.39296,Private room,319,1,3,1.3,8.5,89,3,0.7888
50053430,Lakeview and Stylish condo in Downtown Toronto,384413615,Madison,Waterfront Communities-The Island,43.64428,-79.39268,Private room,270,1,5,0.67,8.5,180,5,0.77366
50054720,Stunning Views in the heart of Downtown Toronto!,95366159,Ashley,Waterfront Communities-The Island,43.64632,-79.39296,Entire home/apt,190,2,20,2.23,2,32,7.5,0.9088
50064022,Luxurious + trendy studio w/ PATIO in the Junction,25405628,Jacob,Dovercourt-Wallace Emerson-Junction,43.66572,-79.45611,Entire home/apt,174,3,14,1.73,1,75,7.5,0.908728571
50065954,Condo w/ Modern Finishes in the Heart Of The City,219990195,Okeen,Waterfront Communities-The Island,43.64339,-79.3808,Entire home/apt,143,1,63.5,2.47,4,283,7.5,0.785632258
50066165,BRIGHT 1 BEDROOM 5 Min Walk to Kipling Subway,193516390,Irena,Islington-City Centre West,43.63801,-79.54289,Entire home/apt,74,28,1,0.12,3,61,1,0.7841
50066326,City Park Hideaway,11107723,Lyndon,Trinity-Bellwoods,43.64906,-79.41127,Entire home/apt,85,2,1,0.13,1,0,1,0.714
50072893,Sunny family house with nursery in Stockyards,3311756,Leigh,Rockcliffe-Smythe,43.67733,-79.48193,Entire home/apt,319,2,2,0.28,1,10,2,0.4366
50081408,Beautiful Downtown Condo Two Beds and Amazing View,212877076,Shamim,Waterfront Communities-The Island,43.63926,-79.39689,Entire home/apt,225,3,8,0.85,3,162,7.5,0.906085714
50088542,High-Rise 2BR+ 2WR + Study Condo facing CN Tower,4525751,Kalani,Waterfront Communities-The Island,43.648,-79.38743,Entire home/apt,149,28,2,0.38,8.5,0,2,0.93975
50099699,HighFloor 1B Condo 2mins walk2Union StationCNTower,294664015,Yu,Waterfront Communities-The Island,43.64133,-79.38235,Entire home/apt,131,2,40,2.47,1,48,7.5,0.730545714
50101126,Modern Studio Condo close to Ryerson University,183594315,Randy,Church-Yonge Corridor,43.66012,-79.37952,Entire home/apt,78,64,2,0.32,1,311,2,0.987
50593598,5 Star Hotel Residence (Tiff Executive Suite),5165010,Spencer,Waterfront Communities-The Island,43.64641,-79.39277,Entire home/apt,200,30,2,0.38,1,180,2,0.8878
50595572,Walk To Rogers/Scotia Arena/CN Tower,296539686,Ivette & Marcus,Waterfront Communities-The Island,43.64102,-79.39805,Entire home/apt,112,1,43,2.47,3,39,7.5,0.711955
50595834,Luxurious Mansion South Toronto minutes from lake,408790270,Steve,Stonegate-Queensway,43.62866,-79.49258,Entire home/apt,319,1,11,1.55,1,362,7.5,0.800988889
50597113,1 Bedroom Condo with Large Balcony,407807149,Faisal,Waterfront Communities-The Island,43.64125,-79.3829,Entire home/apt,100,28,1,0.15,8.5,365,1,0.8269
50597668,Entire apartment in the Entertainment District,407556869,Queency,Waterfront Communities-The Island,43.64129,-79.39666,Entire home/apt,250,1,1,0.21,6,206,1,0.7391
50598856,MIDTORONTO-GREEKTOWN -Sweet Suite - Parking/Subway,7169101,Diana,Playter Estates-Danforth,43.67993,-79.35063,Entire home/apt,110,1,16,1.9,1,191,7.5,0.902342857
50600225,3 Bedroom Family-Friendly Home in Leslieville,28877647,Kristi,South Riverdale,43.6655,-79.3276,Entire home/apt,319,16,2,0.37,1,358,2,0.94525
50600407,Heritage 3BR/2.5BA Office/Parking/Family Friendly,271310731,Mike,Humewood-Cedarvale,43.689548,-79.42675,Entire home/apt,319,3,11,1.56,5,153,7.5,0.714490909
50600427,Entire apartment in the Entertainment District,407556869,Queency,Waterfront Communities-The Island,43.64103,-79.39693,Entire home/apt,250,2,3,0.39,6,206,3,0.848266667
50600818,2BR Apartment in the Entertainment District,407556869,Queency,Waterfront Communities-The Island,43.6407,-79.39494,Entire home/apt,319,3,12,1.64,6,297,7.5,0.8149
50601844,Cozy 1BR Trendy Condo in Liberty Village w/Balcony,271873529,Jell & David,Niagara,43.638161,-79.415565,Entire home/apt,89,28,1,0.14,4,155,1,0.9349
50602071,"Stunning 1BR, Downtown Ent District, ScotiaArena",119580563,Fiona,Waterfront Communities-The Island,43.642536,-79.380531,Entire home/apt,177,1,24,2.47,1,49,7.5,0.805588
50602829,☀Yorkville Living | 1 BR plus Den | Upscale Area!☀,269243315,Alec And Lily,Annex,43.670315,-79.394348,Entire home/apt,109,28,1,0.14,8.5,39,1,0.9618
50614456,Superior Gorgeous Penthouse Lakeview in DT Toron,381707362,Kelly,Niagara,43.63545,-79.40493,Entire home/apt,319,28,1,0.5,8.5,365,1,0.9857
50615732,"~cozy 3rd BR 4 prof guests, food ct cross Street",224870607,Caradoc,Steeles,43.81722,-79.33307,Private room,50,1,20,2.47,8.5,83,7.5,0.609742105
50615970,"~cozy CF BR 4 prof guests, food ct cross Street",224870607,Caradoc,Steeles,43.8174,-79.33118,Private room,41,1,8,0.99,8.5,89,7.5,0.5486
50616932,NEWLY RENOVATED LOFT - near Downtown Toronto,281667112,Tracy,South Parkdale,43.6356,-79.43179,Entire home/apt,125,28,3,0.41,6,311,3,0.945433333
50621951,Z.Royal Chamber In Downtown Epicentre,194366518,Tyler,Waterfront Communities-The Island,43.64526,-79.39029,Private room,118,1,7,0.75,4,0,7,0.745314286
50625514,Downtown Toronto Waterview  Spacious Condo,244233722,Monica,Regent Park,43.65995,-79.35886,Entire home/apt,179,2,21,2.47,1,85,7.5,0.926275
50634456,NEWLY RENOVATED 3 BEDROOM/1.5 BATH HOME,56118558,Sean,Clanton Park,43.75156,-79.45719,Entire home/apt,243,3,11,1.49,8.5,66,7.5,0.81835
50641167,Spacious Boho Trinity Bellwoods Apartment,36813123,Lyla,Niagara,43.64458,-79.4097,Entire home/apt,172,28,1,0.55,2,54,1,0.945
50652306,Large SUITE with BALCONY near SICK KIDS HOSPITAL,262595111,Carolyn,Bay Street Corridor,43.65844,-79.38498,Entire home/apt,319,28,1,0.16,8.5,74,1,0.9442
50656073,"Charming, Bright Victorian Townhouse in the Annex",8540894,Yani,Annex,43.66861,-79.40866,Entire home/apt,196,29,1,1,8.5,0,1,0.9796
50657412,Authentic Hard loft near Leslieville,68861286,Carole,Moss Park,43.65541,-79.36106,Entire home/apt,200,28,1,0.19,1,180,1,0.92
50671110,Live Work Play in West End Toronto,8618280,Tara,Runnymede-Bloor West Village,43.66238,-79.49375,Entire home/apt,200,5,8,1.15,1,50,7.5,0.877875
50677160,Perfectly located condo overseeing Toronto,31025381,Matt,Niagara,43.63554,-79.40396,Private room,220,1,14,1.69,2,318,7.5,0.863778571
50681019,1 Bedroom + Den Condo with Great Views / Location,185271708,Antoine,Waterfront Communities-The Island,43.64118,-79.39782,Entire home/apt,200,3,1,0.28,1,53,1,0.9325
50682452,Spacious Private Room in a TownHouse on Yonge,69326301,Hassan,Bay Street Corridor,43.667194,-79.385727,Private room,80,28,3,0.38,1,0,3,0.7503
50683228,Private 4-Bedroom Suite with Free Parking,53331573,Timothy & Vaamitha,Woburn,43.76654,-79.24663,Private room,220,1,36,2.47,2,361,7.5,0.781305882
50694466,Fully Renovated Studio Basement Apartment (cheap!),65902907,Tahsinul,Cliffcrest,43.72829,-79.24282,Entire home/apt,70,2,22,2.47,1,324,7.5,0.696963636
50204997,Modern skyline condo w/ parking,365813122,Anita,Waterfront Communities-The Island,43.63918,-79.39667,Private room,237,1,2,0.27,8.5,365,2,0.95745
50206750,Bright & spacious Basement Apartment in East York,12999174,Sara,O'Connor-Parkview,43.71286,-79.30044,Entire home/apt,100,28,3,0.7,6,335,3,0.891175
50214484,LAKEVIEW OASIS 2 BEDROOM KING BED - ENTIRE PLACE,55319551,Amirhossein,Waterfront Communities-The Island,43.63974,-79.39653,Private room,188,1,63.5,2.47,8.5,62,7.5,0.831578082
50215937,🏨Hotel like condo amazing Cn tower and lake view,365813122,Anita,Waterfront Communities-The Island,43.63888,-79.39847,Private room,319,1,2,0.22,8.5,365,2,0.75375
50230134,Lakeview 40+flr sun-filled 2 Bdrm Suite + Parking,206884960,Jenny,Waterfront Communities-The Island,43.64151,-79.38093,Entire home/apt,125,28,3,0.39,3,212,3,0.574266667
50231413,"Newly Built, One-Bedroom Stylish Apartment",153141387,Laura,Greenwood-Coxwell,43.66615,-79.32202,Entire home/apt,261,2,8,1.63,1,170,7.5,0.9256625
50232167,Modern 2 Bedroom Condo Downtown Toronto,51765267,Anthony,Bay Street Corridor,43.64941,-79.38355,Entire home/apt,179,3,7,1.59,1,38,7,0.852314286
50244939,Casa Savoia,405640659,Rose,Islington-City Centre West,43.64301,-79.52403,Entire home/apt,100,2,10,1.27,1,311,7.5,0.93388
50249287,The Beaches - 2BR + Parking by Woodbine Beach,306362265,Bozhan,The Beaches,43.66994,-79.29464,Entire home/apt,200,1,19,2.3,1,92,7.5,0.760275
50249793,DELUX CITY ESCAPE PENTHOUSE - The grand Lake View,253725451,Harry,Waterfront Communities-The Island,43.64341,-79.38124,Entire home/apt,230,2,51,2.47,8.5,155,7.5,0.839487755
50262488,2 Bedroom Condo Entertainment District,1684087,Pouneh,Waterfront Communities-The Island,43.64294,-79.38987,Entire home/apt,250,28,3,0.41,8.5,340,3,0.738233333
50267644,"Liberty village. 1 bedroom, Downtown Toronto.",210833397,Assie,Niagara,43.64056,-79.41073,Entire home/apt,230,2,6,1.57,1,361,6,0.90154
50268627,C00L 1+1 with 2 real beds + sofabed next2 CN Tower,223221924,Martha,Waterfront Communities-The Island,43.63987,-79.39829,Entire home/apt,140,2,26,2.47,5,40,7.5,0.840917391
50272068,Upscale & Modern 1bd + Den in heart of Downtown!,340890956,Ty,Bay Street Corridor,43.66581,-79.38726,Entire home/apt,110,3,23,2.47,1,178,7.5,0.62569
50277080,Well located pet friendly west-end apartment,24382032,Leigh,Dovercourt-Wallace Emerson-Junction,43.66613,-79.43965,Entire home/apt,85,28,1,0.11,1,314,1,0
50282178,Downtown City View Toronto Condo w. FREE Parking,55442,Furnished Condo Toronto,Bay Street Corridor,43.65851,-79.3863,Entire home/apt,247,28,1,0.15,8.5,90,1,0.7783
50286930,"Perfect Downtown Pad, Free Parking, Great Rooftop",116094782,Andrea,Bay Street Corridor,43.64913,-79.38666,Entire home/apt,125,25,4,0.48,1,104,4,0.98105
50290902,New coach house-Toronto's hottest housing trend,406087938,Jody,Trinity-Bellwoods,43.64697,-79.40574,Entire home/apt,165,3,17,2.36,1,260,7.5,0.719447059
50291552,M3 YongeDundas close Dundas station,1367540,Linda,Moss Park,43.65475,-79.37279,Private room,80,1,63.5,2.47,8.5,251,7.5,0.603860606
50291816,FO Yonge/Dundas with private bathroom.,1367540,Linda,Moss Park,43.65491,-79.37112,Private room,79,1,36,2.47,8.5,317,7.5,0.590119355
50291985,Tw  Yonge/Dundas with private garden,1367540,Linda,Moss Park,43.65705,-79.37138,Private room,80,1,33,2.47,8.5,332,7.5,0.69714
50303678,Cozy 1 Bedroom Near Humber Bay,60553890,Cassandra,New Toronto,43.60213,-79.50085,Entire home/apt,128,1,32,2.47,1,76,7.5,0.734890323
50304883,Designed 4Bd 3Br Unit in Toronto Downtown.,10202618,Simply Comfort,Trinity-Bellwoods,43.65286,-79.41209,Entire home/apt,319,1,8,1.13,8.5,314,7.5,0.005985714
50306424,Stylish Modern House 4BD 3BA DT Toronto,10202618,Simply Comfort,Trinity-Bellwoods,43.65148,-79.41001,Entire home/apt,319,28,3,1.11,8.5,312,3,0.927366667
50310351,Lovely 2 bedroom condo Queen East/ Riverdale,78902886,Stephanie,South Riverdale,43.65906,-79.34915,Entire home/apt,130,64,2,0.24,1,23,2,0.5562
50311762,Beautiful 2 BR + 2 BA with beautiful views,163052605,Howard,Waterfront Communities-The Island,43.64246,-79.37936,Entire home/apt,124,28,2,0.34,1,56,2,0.9676
50312128,Boutique Room on the Danforth (Private washroom),8303209,Jason Thuan Van,Woodbine Corridor,43.68331,-79.32356,Private room,52,1,44,2.47,5,301,7.5,0.824927273
50312614,ROOFTOP TERRACE in Historical Downtown,69115438,Mike,Regent Park,43.66306,-79.36117,Private room,186,2,18,2.47,2,269,7.5,0.930538889
50312714,Cozy Room on the Danforth (Private washroom),8303209,Jason Thuan Van,Greenwood-Coxwell,43.68138,-79.32545,Private room,51,1,43,2.47,5,304,7.5,0.809451282
50312869,1BR + Sofabed + CN / Convention Cnt / Rogers Cnt,253711035,Aditya,Waterfront Communities-The Island,43.64332,-79.38874,Entire home/apt,120,3,22,2.46,1,50,7.5,0.69471
50312904,Majestic Room on the Danforth,8303209,Jason Thuan Van,Greenwood-Coxwell,43.68313,-79.32365,Private room,52,1,26,2.47,5,327,7.5,0.769324
50313783,Cozy midtown home,36503160,Chrystelle,Yorkdale-Glen Park,43.70768,-79.45299,Entire home/apt,85,2,2,0.33,1,6,2,0.8639
50321204,Yorkmills & Bayview !C Spacious &Quiet Private Bdr,405781186,Rozeda,St.Andrew-Windfields,43.74817,-79.38627,Private room,50,1,37,2.47,8.5,47,7.5,0.6885
50323816,Yorkmills & Bayview !A Spacious &Modern Private Bd,405781186,Rozeda,St.Andrew-Windfields,43.74821,-79.38675,Private room,49,1,28,2.47,8.5,81,7.5,0.562665517
50324734,Yonge&Finch Subway !R Spacious & Stylish Prvt Bdr,405781186,Rozeda,Newtonbrook East,43.78412,-79.3981,Private room,51,1,29,2.47,8.5,35,7.5,0.761114815
50325637,Yonge&Finch Subway !S Spacious & Modern Private Bd,405781186,Rozeda,Newtonbrook East,43.78431,-79.40008,Private room,47,1,34,2.47,8.5,75,7.5,0.660107407
50325816,Yonge&Finch Subway !U Spacious & Cozy Private Bd,405781186,Rozeda,Newtonbrook East,43.78447,-79.39864,Private room,47,1,29,2.47,8.5,0,7.5,0.66198
50326456,Entire Two Bedroom Apartment with Free Parking,232638383,Sarah,Bayview Village,43.76822,-79.37684,Entire home/apt,104,1,10,1.13,4,21,7.5,0.716533333
50326822,A Private Annex Getaway Apartment,177364869,Anita,Annex,43.67176,-79.41136,Entire home/apt,139,2,23,2.47,1,117,7.5,0.840909091
50327424,Yonge&Finch Subway !L Spacious & Bright Private Bd,405781186,Rozeda,Newtonbrook East,43.78428,-79.40023,Private room,51,1,37,2.47,8.5,65,7.5,0.676857576
50327651,Yonge&Finch Subway !M Spacious & Quiet Private Bd,405781186,Rozeda,Willowdale East,43.78268,-79.40002,Private room,49,1,14,1.57,8.5,72,7.5,0.63395
50331528,Pvt. Suite2x/TorontoDowntown Private Bath/Entrance,291533774,Davy,Trinity-Bellwoods,43.64971,-79.40513,Private room,78,1,45,2.47,8.5,4,7.5,0.771902564
50347912,❤ of The Danforth✭Netflix✭SmartTV✭W/D✭Full Kitchen,281495688,William,Playter Estates-Danforth,43.68199,-79.34963,Entire home/apt,109,28,1,1,4,311,1,0.9674
50360013,Eglinton and the DVP right off the LTR Subway Line,252632329,Mark,Victoria Village,43.72607,-79.31383,Entire home/apt,41,28,1,0.26,1,34,1,0.9373
50369637,Full Private Apt w/ Kng Bed Close to Airport & TCC,53464719,Lisa,Willowridge-Martingrove-Richview,43.68985,-79.56819,Private room,111,1,34,2.47,2,335,7.5,0.797778125
50372118,💫Full CN Tower Condo + Free Parking💫,107266947,Ania,Waterfront Communities-The Island,43.64423,-79.38757,Private room,319,1,37,2.47,2,69,7.5,0.846194444
50379057,"Stunning CNTOWER Views, with gorgeous modern vibes",365813122,Anita,Waterfront Communities-The Island,43.643,-79.39701,Private room,250,1,4,0.53,8.5,348,4,0.608233333
50379208,Above 50th Flr Luxury Condo @Heart of Downtown TO!,297979965,Aasia,Waterfront Communities-The Island,43.64309,-79.38251,Entire home/apt,183,3,32,2.47,2,31,7.5,0.872903704
50379288,PROFESSIONALLY CLEANED UNIT,365813122,Anita,Waterfront Communities-The Island,43.63819,-79.39133,Private room,188,1,1,1,8.5,352,1,0
50380257,Beautiful Petit Gem Ap. In Downtown! Walk Anywhere,64646598,Ben,Bay Street Corridor,43.66798,-79.38612,Entire home/apt,195,2,10,2.47,1,169,7.5,0.917055556
50394613,"Stylish,Super Clean 1Bdr Cando in Liberty Village",166880916,Shahrooz,Little Portugal,43.64098,-79.42294,Entire home/apt,167,3,30,2.47,2,342,7.5,0.868426667
50395593,Stunning 1 bed lower level unit in historic home!,25958908,Kevin,Kensington-Chinatown,43.65543,-79.39729,Entire home/apt,130,2,63.5,2.47,1,180,7.5,0.826563492
50397823,"♦❣CHARMING, CLEAN Studio Suite | Flexible Chk-in",202432707,Dan,Eglinton East,43.73839,-79.24295,Entire home/apt,41,29,1,0.24,8.5,59,1,0.8018
50401263,OASIS ON A FORESTED RAVINE [SPACIOUS 5 BDRM HOME],56118558,Sean,Westminster-Branson,43.78295,-79.45378,Entire home/apt,299,4,6,0.99,8.5,5,6,0.765616667
50402237,Lower Level Luxury in Leslieville,20975368,Ellen,Greenwood-Coxwell,43.67186,-79.3282,Entire home/apt,60,28,4,0.75,2,64,4,0.9256
50408358,Victorian Home Downtown Cabbagetown,8678654,Sarah,Moss Park,43.66196,-79.36934,Entire home/apt,319,5,1,0.14,1,0,1,0.9716
50415431,GROUND FLOOR Suite *Direct Access*Patio*Pool*Prkg,129294317,Anna,Niagara,43.636677,-79.406471,Entire home/apt,116,30,1,1,1,46,1,0.8932
